,Unnamed: 0,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
3371352,3371352,4,10789.0,10789.0,0.0,0.0,0.0,1
3371353,3371353,1,10789.0,10789.0,0.0,67807.87,78596.87,1
3392090,3392090,4,38223.11,38223.11,0.0,0.0,0.0,1
3392091,3392091,1,38223.11,38223.11,0.0,115485.32,153708.43,1
3399626,3399626,4,667257.72,667257.72,0.0,0.0,0.0,1
3399627,3399627,1,667257.72,667257.72,0.0,0.0,667257.72,1
3408530,3408530,4,32733.43,32733.43,0.0,0.0,0.0,1
3408531,3408531,1,32733.43,32733.43,0.0,0.0,32733.43,1
3409622,3409622,4,351843.08,351843.08,0.0,0.0,0.0,1
3409623,3409623,1,351843.08,351843.08,0.0,168762.92,520606.0,1
3419451,3419451,4,9811104.49,9811104.49,0.0,0.0,0.0,1
3419452,3419452,1,9811104.49,9811104.49,0.0,61469.05,9872573.54,1
3423410,3423410,4,40231.56,40231.56,0.0,0.0,0.0,1
3423411,3423411,1,40231.56,40231.56,0.0,23948.79,64180.35,1
3427945,3427945,4,255028.93,255028.93,0.0,0.0,0.0,1
3427946,3427946,1,255028.93,255028.93,0.0,2684616.74,2939645.67,1
3434399,3434399,4,70696.74,70696.74,0.0,0.0,0.0,1
3434400,3434400,1,70696.74,70696.74,0.0,90517.55,161214.29,1
3452292,3452292,4,211186.03,211186.03,0.0,0.0,0.0,1
3452293,3452293,1,211186.03,211186.03,0.0,58283.43,269469.46,1
3453367,3453367,4,230204.96,230204.96,0.0,0.0,0.0,1
3453368,3453368,1,230204.96,230204.96,0.0,7435177.23,7665382.19,1
3453733,3453733,4,6262505.91,6262505.91,0.0,0.0,0.0,1
3453734,3453734,1,6262505.91,6262505.91,0.0,150228.21,6412734.11,1
3467001,3467001,4,248043.99,248043.99,0.0,0.0,0.0,1
3467002,3467002,1,248043.99,248043.99,0.0,0.0,248043.99,1
3486420,3486420,4,29280.46,29280.46,0.0,0.0,0.0,1
3486421,3486421,1,29280.46,29280.46,0.0,35970.91,65251.38,1
3489832,3489832,4,2684142.41,2684142.41,0.0,0.0,0.0,1
3489833,3489833,1,2684142.41,2684142.41,0.0,209538.74,2893681.15,1
3490959,3490959,4,618270.9,618270.9,0.0,0.0,0.0,1
3490960,3490960,1,618270.9,618270.9,0.0,92291.02,710561.92,1
3498775,3498775,4,1950373.54,1950373.54,0.0,0.0,0.0,1
3498776,3498776,1,1950373.54,1950373.54,0.0,331310.07,2281683.61,1
3508940,3508940,4,507521.42,507521.42,0.0,0.0,0.0,1
3508941,3508941,1,507521.42,507521.42,0.0,0.0,507521.42,1
3510092,3510092,4,72782.82,72782.82,0.0,0.0,0.0,1
3510093,3510093,1,72782.82,72782.82,0.0,2185531.03,2258313.86,1
3530903,3530903,4,248071.56,248071.56,0.0,0.0,0.0,1
3530904,3530904,1,248071.56,248071.56,0.0,81265.48,329337.03,1
3535937,3535937,4,8274020.94,8274020.94,0.0,0.0,0.0,1
3535938,3535938,1,8274020.94,8274020.94,0.0,0.0,8274020.94,1
3540100,3540100,4,60226.06,60226.06,0.0,0.0,0.0,1
3540101,3540101,1,60226.06,60226.06,0.0,103183.19,163409.25,1
3542877,3542877,4,10000000.0,10175597.64,175597.64,0.0,0.0,1
3542878,3542878,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
3542879,3542879,4,175597.64,175597.64,0.0,0.0,0.0,1
3542880,3542880,1,175597.64,175597.64,0.0,376762.66,552360.3,1
3567903,3567903,4,847383.45,847383.45,0.0,0.0,0.0,1
3567904,3567904,1,847383.45,847383.45,0.0,1465042.43,2312425.88,1
3569333,3569333,4,296977.69,296977.69,0.0,0.0,0.0,1
3569334,3569334,1,296977.69,296977.69,0.0,250713.43,547691.11,1
3570820,3570820,4,8332002.94,8332002.94,0.0,0.0,0.0,1
3570821,3570821,1,8332002.94,8332002.94,0.0,208741.01,8540743.95,1
3571171,3571171,4,259186.43,259186.43,0.0,0.0,0.0,1
3571172,3571172,1,259186.43,259186.43,0.0,21068.83,280255.26,1
3572165,3572165,4,2689633.8,2689633.8,0.0,0.0,0.0,1
3572166,3572166,1,2689633.8,2689633.8,0.0,0.0,2689633.8,1
3574582,3574582,4,196561.69,196561.69,0.0,0.0,0.0,1
3574583,3574583,1,196561.69,196561.69,0.0,4186.45,200748.14,1
3574667,3574667,4,2241630.36,2241630.36,0.0,0.0,0.0,1
3574668,3574668,1,2241630.36,2241630.36,0.0,5951537.54,8193167.9,1
3578417,3578417,4,163353.64,163353.64,0.0,0.0,0.0,1
3578418,3578418,1,163353.64,163353.64,0.0,5100683.15,5264036.79,1
3579107,3579107,4,1954854.24,1954854.24,0.0,0.0,0.0,1
3579108,3579108,1,1954854.24,1954854.24,0.0,467323.58,2422177.82,1
3580338,3580338,4,5039827.29,5039827.29,0.0,0.0,0.0,1
3580339,3580339,1,5039827.29,5039827.29,0.0,13002.46,5052829.75,1
3581289,3581289,4,8639.93,8639.93,0.0,0.0,0.0,1
3581290,3581290,1,8639.93,8639.93,0.0,34474.59,43114.51,1
3582206,3582206,4,591032.52,591032.52,0.0,0.0,0.0,1
3582207,3582207,1,591032.52,591032.52,0.0,30597.3,621629.81,1
3585227,3585227,4,358159.13,358159.13,0.0,0.0,0.0,1
3585228,3585228,1,358159.13,358159.13,0.0,2150240.84,2508399.97,1
3585379,3585379,4,201281.36,201281.36,0.0,0.0,0.0,1
3585380,3585380,1,201281.36,201281.36,0.0,1337.64,202619.0,1
3585527,3585527,4,1589763.63,1589763.63,0.0,0.0,0.0,1
3585528,3585528,1,1589763.63,1589763.63,0.0,835115.25,2424878.87,1
3585606,3585606,4,2016790.84,2016790.84,0.0,0.0,0.0,1
3585607,3585607,1,2016790.84,2016790.84,0.0,0.0,2016790.84,1
3586078,3586078,4,2642116.95,2642116.95,0.0,0.0,0.0,1
3586079,3586079,1,2642116.95,2642116.95,0.0,0.0,2642116.95,1
3586828,3586828,4,328427.77,328427.77,0.0,0.0,0.0,1
3586829,3586829,1,328427.77,328427.77,0.0,49762.33,378190.1,1
3590081,3590081,4,592615.53,592615.53,0.0,0.0,0.0,1
3590082,3590082,1,592615.53,592615.53,0.0,3898705.9,4491321.43,1
3592471,3592471,4,218074.57,218074.57,0.0,0.0,0.0,1
3592472,3592472,1,218074.57,218074.57,0.0,162623.65,380698.21,1
3593087,3593087,4,68230.32,68230.32,0.0,0.0,0.0,1
3593088,3593088,1,68230.32,68230.32,0.0,0.0,68230.32,1
3594068,3594068,4,639680.32,639680.32,0.0,0.0,0.0,1
3594069,3594069,1,639680.32,639680.32,0.0,221209.81,860890.13,1
3594476,3594476,4,340936.99,340936.99,0.0,0.0,0.0,1
3594477,3594477,1,340936.99,340936.99,0.0,777058.51,1117995.5,1
3596455,3596455,4,2914653.69,2914653.69,0.0,0.0,0.0,1
3596456,3596456,1,2914653.69,2914653.69,0.0,558015.85,3472669.53,1
3597256,3597256,4,297465.74,297465.74,0.0,0.0,0.0,1
3597257,3597257,1,297465.74,297465.74,0.0,4700.53,302166.26,1
3600454,3600454,4,273408.94,273408.94,0.0,0.0,0.0,1
3600455,3600455,1,273408.94,273408.94,0.0,0.0,273408.94,1
3604144,3604144,4,61856.83,61856.83,0.0,0.0,0.0,1
3604145,3604145,1,61856.83,61856.83,0.0,0.0,61856.83,1
3604713,3604713,4,84196.79,84196.79,0.0,0.0,0.0,1
3604714,3604714,1,84196.79,84196.79,0.0,1094796.52,1008188.22,1
3605434,3605434,4,627586.04,627586.04,0.0,0.0,0.0,1
3605435,3605435,1,627586.04,627586.04,0.0,126625.85,754211.89,1
3605544,3605544,4,7304.56,7304.56,0.0,0.0,0.0,1
3605545,3605545,1,7304.56,7304.56,0.0,0.0,7304.56,1
3606096,3606096,4,2514878.33,2514878.33,0.0,0.0,0.0,1
3606097,3606097,1,2514878.33,2514878.33,0.0,1017845.77,3532724.1,1
3608569,3608569,4,415437.27,415437.27,0.0,0.0,0.0,1
3608570,3608570,1,415437.27,415437.27,0.0,1355367.57,1770804.84,1
3608573,3608573,4,127916.67,127916.67,0.0,0.0,0.0,1
3608574,3608574,1,127916.67,127916.67,0.0,1520726.85,1648643.52,1
3608722,3608722,4,158214.43,158214.43,0.0,0.0,0.0,1
3608723,3608723,1,158214.43,158214.43,0.0,1341496.75,1499711.18,1
3609349,3609349,4,881187.51,881187.51,0.0,0.0,0.0,1
3609350,3609350,1,881187.51,881187.51,0.0,35321.01,916508.52,1
3609742,3609742,4,3929113.14,3929113.14,0.0,0.0,0.0,1
3609743,3609743,1,3929113.14,3929113.14,0.0,2171552.02,6100665.15,1
3610073,3610073,4,5721871.91,5721871.91,0.0,0.0,0.0,1
3610074,3610074,1,5721871.91,5721871.91,0.0,146633.42,5868505.33,1
3610180,3610180,4,1911239.21,1911239.21,0.0,0.0,0.0,1
3610181,3610181,1,1911239.21,1911239.21,0.0,188720.75,2099959.96,1
3610369,3610369,4,10000000.0,25494862.93,15494862.93,0.0,0.0,1
3610370,3610370,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
3610371,3610371,4,10000000.0,15494862.93,5494862.93,0.0,0.0,1
3610372,3610372,1,10000000.0,10000000.0,0.0,499610.16,10499610.16,1
3610373,3610373,4,5494862.93,5494862.93,0.0,0.0,0.0,1
3610374,3610374,1,5494862.93,5494862.93,0.0,0.0,5494862.93,1
3610546,3610546,4,3486005.08,3486005.08,0.0,0.0,0.0,1
3610547,3610547,1,3486005.08,3486005.08,0.0,50634.59,3536639.67,1
3610888,3610888,4,1654055.02,1654055.02,0.0,0.0,0.0,1
3610889,3610889,1,1654055.02,1654055.02,0.0,2165407.21,3819462.24,1
3610928,3610928,4,37669.14,37669.14,0.0,0.0,0.0,1
3610929,3610929,1,37669.14,37669.14,0.0,30613.05,68282.19,1
3610930,3610930,4,1259972.05,1259972.05,0.0,0.0,0.0,1
3610931,3610931,1,1259972.05,1259972.05,0.0,0.0,1259972.05,1
3610963,3610963,4,2926854.05,2926854.05,0.0,0.0,0.0,1
3610964,3610964,1,2926854.05,2926854.05,0.0,0.0,2926854.05,1
3610965,3610965,4,2219475.13,2219475.13,0.0,0.0,0.0,1
3610966,3610966,1,2219475.13,2219475.13,0.0,589145.32,2808620.45,1
3610967,3610967,4,1070857.97,1070857.97,0.0,0.0,0.0,1
3610968,3610968,1,1070857.97,1070857.97,0.0,0.0,1070857.97,1
3610969,3610969,4,754874.26,754874.26,0.0,0.0,0.0,1
3610970,3610970,1,754874.26,754874.26,0.0,0.0,754874.26,1
3610971,3610971,4,10000000.0,13042111.54,3042111.54,0.0,0.0,1
3610972,3610972,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
3610973,3610973,4,3042111.54,3042111.54,0.0,0.0,0.0,1
3610974,3610974,1,3042111.54,3042111.54,0.0,3574837.72,6616949.26,1
3610975,3610975,4,676882.33,676882.33,0.0,0.0,0.0,1
3610976,3610976,1,676882.33,676882.33,0.0,0.0,676882.33,1
3610977,3610977,4,48412.47,48412.47,0.0,0.0,0.0,1
3610978,3610978,1,48412.47,48412.47,0.0,359164.1,407576.58,1
3610979,3610979,4,32527.0,32527.0,0.0,0.0,0.0,1
3610980,3610980,1,32527.0,32527.0,0.0,77934.8,110461.8,1
3610981,3610981,4,1314897.11,1314897.11,0.0,0.0,0.0,1
3610982,3610982,1,1314897.11,1314897.11,0.0,0.0,1314897.11,1
3610983,3610983,4,278619.91,278619.91,0.0,0.0,0.0,1
3610984,3610984,1,278619.91,278619.91,0.0,707791.17,986411.08,1
3610985,3610985,4,757422.83,757422.83,0.0,0.0,0.0,1
3610986,3610986,1,757422.83,757422.83,0.0,1557751.33,2315174.16,1
3610987,3610987,4,134623.95,134623.95,0.0,0.0,0.0,1
3610988,3610988,1,134623.95,134623.95,0.0,731682.46,866306.41,1
3610989,3610989,4,144731.73,144731.73,0.0,0.0,0.0,1
3610990,3610990,1,144731.73,144731.73,0.0,1259174.4,1403906.14,1
3610991,3610991,4,79712.37,79712.37,0.0,0.0,0.0,1
3610992,3610992,1,79712.37,79712.37,0.0,1193902.33,1273614.71,1
3610993,3610993,4,1998327.96,1998327.96,0.0,0.0,0.0,1
3610994,3610994,1,1998327.96,1998327.96,0.0,400903.94,2399231.91,1
3610995,3610995,4,14992.14,14992.14,0.0,0.0,0.0,1
3610996,3610996,1,14992.14,14992.14,0.0,23867.57,38859.72,1
3610997,3610997,4,395531.72,395531.72,0.0,0.0,0.0,1
3610998,3610998,1,395531.72,395531.72,0.0,0.0,395531.72,1
3610999,3610999,4,201511.93,201511.93,0.0,0.0,0.0,1
3611000,3611000,1,201511.93,201511.93,0.0,0.0,201511.93,1
3611001,3611001,4,2271674.66,2271674.66,0.0,0.0,0.0,1
3611002,3611002,1,2271674.66,2271674.66,0.0,69174.67,2340849.33,1
3611003,3611003,4,642364.74,642364.74,0.0,0.0,0.0,1
3611004,3611004,1,642364.74,642364.74,0.0,0.0,642364.74,1
3611005,3611005,4,64319.46,64319.46,0.0,0.0,0.0,1
3611006,3611006,1,64319.46,64319.46,0.0,2534371.99,2598691.45,1
3611007,3611007,4,279776.54,279776.54,0.0,0.0,0.0,1
3611008,3611008,1,279776.54,279776.54,0.0,0.0,279776.54,1
3611009,3611009,4,5926745.36,5926745.36,0.0,0.0,0.0,1
3611010,3611010,1,5926745.36,5926745.36,0.0,2380392.38,8307137.74,1
3611011,3611011,4,1621056.88,1621056.88,0.0,0.0,0.0,1
3611012,3611012,1,1621056.88,1621056.88,0.0,511091.84,2132148.72,1
3611013,3611013,4,177022.52,177022.52,0.0,0.0,0.0,1
3611014,3611014,1,177022.52,177022.52,0.0,769094.97,946117.49,1
3611015,3611015,4,580673.57,580673.57,0.0,0.0,0.0,1
3611016,3611016,1,580673.57,580673.57,0.0,374132.53,954806.1,1
3611017,3611017,4,5141769.94,5141769.94,0.0,0.0,0.0,1
3611018,3611018,1,5141769.94,5141769.94,0.0,0.0,5141769.94,1
3611019,3611019,4,253672.83,253672.83,0.0,0.0,0.0,1
3611020,3611020,1,253672.83,253672.83,0.0,0.0,253672.83,1
3611021,3611021,4,1061353.33,1061353.33,0.0,0.0,0.0,1
3611022,3611022,1,1061353.33,1061353.33,0.0,520498.51,1581851.84,1
3611023,3611023,4,166972.46,166972.46,0.0,0.0,0.0,1
3611024,3611024,1,166972.46,166972.46,0.0,9314.02,176286.48,1
3611349,3611349,4,159106.12,159106.12,0.0,0.0,0.0,1
3611350,3611350,1,159106.12,159106.12,0.0,0.0,159106.12,1
3612962,3612962,4,95235.46,95235.46,0.0,0.0,0.0,1
3612963,3612963,1,95235.46,95235.46,0.0,5736.45,100971.91,1
3613879,3613879,4,76642.85,76642.85,0.0,0.0,0.0,1
3613880,3613880,1,76642.85,76642.85,0.0,1497980.41,1574623.26,1
3614178,3614178,4,3738574.9,3738574.9,0.0,0.0,0.0,1
3614179,3614179,1,3738574.9,3738574.9,0.0,124080.87,3862655.77,1
3614293,3614293,4,103078.52,103078.52,0.0,0.0,0.0,1
3614294,3614294,1,103078.52,103078.52,0.0,0.0,103078.52,1
3616583,3616583,4,296212.67,296212.67,0.0,0.0,0.0,1
3616584,3616584,1,296212.67,296212.67,0.0,88494.23,384706.9,1
3617676,3617676,4,4574246.75,4574246.75,0.0,0.0,0.0,1
3617677,3617677,1,4574246.75,4574246.75,0.0,0.0,4574246.75,1
3618322,3618322,4,601494.61,601494.61,0.0,0.0,0.0,1
3618323,3618323,1,601494.61,601494.61,0.0,0.0,601494.61,1
3618330,3618330,4,2230432.56,2230432.56,0.0,0.0,0.0,1
3618331,3618331,1,2230432.56,2230432.56,0.0,0.0,2230432.56,1
3618411,3618411,4,27059.86,27059.86,0.0,0.0,0.0,1
3618412,3618412,1,27059.86,27059.86,0.0,361553.44,388613.29,1
3620882,3620882,4,379057.93,379057.93,0.0,0.0,0.0,1
3620883,3620883,1,379057.93,379057.93,0.0,79634.67,458692.6,1
3621340,3621340,4,70753.9,70753.9,0.0,0.0,0.0,1
3621341,3621341,1,70753.9,70753.9,0.0,0.0,70753.9,1
3624429,3624429,4,529659.95,529659.95,0.0,0.0,0.0,1
3624430,3624430,1,529659.95,529659.95,0.0,333075.03,862734.98,1
3626199,3626199,4,131594.12,131594.12,0.0,0.0,0.0,1
3626200,3626200,1,131594.12,131594.12,0.0,0.0,131594.12,1
3626259,3626259,4,188441.76,188441.76,0.0,0.0,0.0,1
3626260,3626260,1,188441.76,188441.76,0.0,7551194.23,7739635.99,1
3627209,3627209,4,2274566.61,2274566.61,0.0,0.0,0.0,1
3627210,3627210,1,2274566.61,2274566.61,0.0,0.0,2274566.61,1
3628554,3628554,4,5052211.09,5052211.09,0.0,0.0,0.0,1
3628555,3628555,1,5052211.09,5052211.09,0.0,6890050.56,11942261.64,1
3628710,3628710,4,24279.32,24279.32,0.0,0.0,0.0,1
3628711,3628711,1,24279.32,24279.32,0.0,0.0,24279.32,1
3630051,3630051,4,49210.21,49210.21,0.0,0.0,0.0,1
3630052,3630052,1,49210.21,49210.21,0.0,0.0,49210.21,1
3635892,3635892,4,982414.06,982414.06,0.0,0.0,0.0,1
3635893,3635893,1,982414.06,982414.06,0.0,536.68,982950.73,1
3638348,3638348,4,21323.28,21323.28,0.0,0.0,0.0,1
3638349,3638349,1,21323.28,21323.28,0.0,0.0,21323.28,1
3645681,3645681,4,1436.38,1436.38,0.0,0.0,0.0,1
3645682,3645682,1,1436.38,1436.38,0.0,0.0,1436.38,1
3657134,3657134,4,513082.74,513082.74,0.0,0.0,0.0,1
3657135,3657135,1,513082.74,513082.74,0.0,32452.79,545535.53,1
3657624,3657624,4,4162555.99,4162555.99,0.0,0.0,0.0,1
3657625,3657625,1,4162555.99,4162555.99,0.0,147043.26,4309599.25,1
3658948,3658948,4,2607790.58,2607790.58,0.0,0.0,0.0,1
3658949,3658949,1,2607790.58,2607790.58,0.0,7640097.83,10247888.41,1
3668999,3668999,4,124696.98,124696.98,0.0,0.0,0.0,1
3669000,3669000,1,124696.98,124696.98,0.0,8717728.23,8842425.21,1
3670119,3670119,4,2246118.53,2246118.53,0.0,0.0,0.0,1
3670120,3670120,1,2246118.53,2246118.53,0.0,0.0,2246118.53,1
3670249,3670249,4,2554948.41,2554948.41,0.0,0.0,0.0,1
3670250,3670250,1,2554948.41,2554948.41,0.0,0.0,2554948.41,1
3679308,3679308,4,321465.0,321465.0,0.0,0.0,0.0,1
3679309,3679309,1,321465.0,321465.0,0.0,377792.79,699257.79,1
3681230,3681230,4,1567591.24,1567591.24,0.0,0.0,0.0,1
3681231,3681231,1,1567591.24,1567591.24,0.0,822753.07,2390344.31,1
3692709,3692709,4,342988.79,342988.79,0.0,0.0,0.0,1
3692710,3692710,1,342988.79,342988.79,0.0,0.0,342988.79,1
3693501,3693501,4,226804.13,226804.13,0.0,0.0,0.0,1
3693502,3693502,1,226804.13,226804.13,0.0,364697.02,736003.89,1
3697321,3697321,4,149656.36,149656.36,0.0,0.0,162310.05,1
3697322,3697322,1,149656.36,149656.36,0.0,42797.0,192453.36,1
3697536,3697536,4,191427.4,191427.4,0.0,0.0,0.0,1
3697537,3697537,1,191427.4,191427.4,0.0,1248290.65,1439718.05,1
3701934,3701934,4,2392482.86,2392482.86,0.0,0.0,0.0,1
3701935,3701935,1,2392482.86,2392482.86,0.0,2414558.13,4807040.99,1
3703860,3703860,4,242678.33,242678.33,0.0,0.0,0.0,1
3703861,3703861,1,242678.33,242678.33,0.0,812517.66,1055196.0,1
3710872,3710872,4,621387.64,621387.64,0.0,0.0,0.0,1
3710873,3710873,1,621387.64,621387.64,0.0,85132.75,706520.39,1
3717511,3717511,4,89303.18,89303.18,0.0,0.0,0.0,1
3717512,3717512,1,89303.18,89303.18,0.0,131088.75,220391.93,1
3739781,3739781,4,240580.4,240580.4,0.0,0.0,0.0,1
3739782,3739782,1,240580.4,240580.4,0.0,0.0,240580.4,1
3741797,3741797,4,601222.02,601222.02,0.0,0.0,0.0,1
3741798,3741798,1,601222.02,601222.02,0.0,0.0,601222.02,1
3743970,3743970,4,144044.35,144044.35,0.0,0.0,0.0,1
3743971,3743971,1,144044.35,144044.35,0.0,0.0,144044.35,1
3746469,3746469,4,231161.48,231161.48,0.0,0.0,0.0,1
3746470,3746470,1,231161.48,231161.48,0.0,0.0,231161.48,1
3749432,3749432,4,98897.07,98897.07,0.0,0.0,0.0,1
3749433,3749433,1,98897.07,98897.07,0.0,497573.39,596470.46,1
3749911,3749911,4,345533.89,345533.89,0.0,0.0,0.0,1
3749912,3749912,1,345533.89,345533.89,0.0,501951.83,847485.72,1
3756942,3756942,4,145982.36,145982.36,0.0,0.0,0.0,1
3756943,3756943,1,145982.36,145982.36,0.0,800.0,0.0,1
3760282,3760282,4,10000000.0,30536624.41,20536624.41,0.0,0.0,1
3760283,3760283,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
3760284,3760284,4,10000000.0,20536624.41,10536624.41,0.0,0.0,1
3760285,3760285,1,10000000.0,10000000.0,0.0,0.0,10000000.0,1
3760286,3760286,4,10000000.0,10536624.41,536624.41,0.0,0.0,1
3760287,3760287,1,10000000.0,10000000.0,0.0,540392.1,10540392.1,1
3760288,3760288,4,536624.41,536624.41,536624.41,0.0,0.0,1
3760289,3760289,1,0.0,0.0,0.0,538547.63,538547.63,1
3766298,3766298,4,697226.2,697226.2,0.0,0.0,0.0,1
3766299,3766299,1,697226.2,697226.2,0.0,4172268.59,4869494.79,1
3781978,3781978,4,475854.04,475854.04,0.0,0.0,0.0,1
3781979,3781979,1,475854.04,475854.04,0.0,139286.33,615140.37,1
3784789,3784789,4,268762.37,268762.37,0.0,0.0,0.0,1
3784790,3784790,1,268762.37,268762.37,0.0,864874.76,1133637.14,1
3794517,3794517,4,54235.7,54235.7,0.0,0.0,0.0,1
3794518,3794518,1,54235.7,54235.7,0.0,0.0,54235.7,1
3796796,3796796,4,204778.86,204778.86,0.0,0.0,0.0,1
3796797,3796797,1,204778.86,204778.86,0.0,1325029.54,1529808.39,1
3803142,3803142,4,7133.97,7133.97,0.0,0.0,0.0,1
3803143,3803143,1,7133.97,7133.97,0.0,123209.16,130343.13,1
3806271,3806271,4,5393228.23,5393228.23,0.0,0.0,0.0,1
3806272,3806272,1,5393228.23,5393228.23,0.0,991276.94,6384505.17,1
3811337,3811337,4,1030417.74,1030417.74,0.0,0.0,0.0,1
3811338,3811338,1,1030417.74,1030417.74,0.0,0.0,1030417.74,1
3814234,3814234,4,441892.92,441892.92,0.0,0.0,0.0,1
3814235,3814235,1,441892.92,441892.92,0.0,350202.17,792095.1,1
3814751,3814751,4,2554662.97,2554662.97,0.0,0.0,0.0,1
3814752,3814752,1,2554662.97,2554662.97,0.0,2399641.18,4954304.15,1
3819976,3819976,4,556720.82,556720.82,0.0,0.0,0.0,1
3819977,3819977,1,556720.82,556720.82,0.0,2525193.48,3081914.29,1
3820534,3820534,4,574072.72,574072.72,0.0,0.0,0.0,1
3820535,3820535,1,574072.72,574072.72,0.0,963.84,575036.56,1
3821478,3821478,4,371669.59,371669.59,0.0,0.0,0.0,1
3821479,3821479,1,371669.59,371669.59,0.0,1636.52,373306.12,1
3826720,3826720,4,17428.0,17428.0,0.0,0.0,0.0,1
3826721,3826721,1,17428.0,17428.0,0.0,93625.57,285154.96,1
3828476,3828476,4,481.9,481.9,0.0,0.0,0.0,1
3828477,3828477,1,481.9,481.9,0.0,0.0,481.9,1
3830011,3830011,4,8091.78,8091.78,0.0,0.0,0.0,1
3830012,3830012,1,8091.78,8091.78,0.0,272960.57,281052.35,1
3838926,3838926,4,16296.46,16296.46,0.0,0.0,0.0,1
3838927,3838927,1,16296.46,16296.46,0.0,0.0,16296.46,1
3843519,3843519,4,140523.4,140523.4,0.0,0.0,0.0,1
3843520,3843520,1,140523.4,140523.4,0.0,25108.13,165631.53,1
3844873,3844873,4,1564952.45,1564952.45,0.0,0.0,0.0,1
3844874,3844874,1,1564952.45,1564952.45,0.0,0.0,1564952.45,1
3848221,3848221,4,1709224.02,1709224.02,0.0,0.0,0.0,1
3848222,3848222,1,1709224.02,1709224.02,0.0,58103.22,1767327.24,1
3849812,3849812,4,181647.66,181647.66,0.0,0.0,0.0,1
3849813,3849813,1,181647.66,181647.66,0.0,159001.95,340649.62,1
3855277,3855277,4,101515.68,101515.68,0.0,0.0,0.0,1
3855278,3855278,1,101515.68,101515.68,0.0,0.0,101515.68,1
3868585,3868585,4,843174.04,843174.04,0.0,0.0,0.0,1
3868586,3868586,1,843174.04,843174.04,0.0,2972319.22,3815493.26,1
3869815,3869815,4,924912.26,924912.26,0.0,0.0,0.0,1
3869816,3869816,1,924912.26,924912.26,0.0,1504485.48,2429397.74,1
3875998,3875998,4,113360.8,113360.8,0.0,0.0,0.0,1
3875999,3875999,1,113360.8,113360.8,0.0,175345.9,288706.71,1
3896066,3896066,4,739584.33,739584.33,0.0,0.0,0.0,1
3896067,3896067,1,739584.33,739584.33,0.0,76425.35,903164.02,1
3897884,3897884,4,741277.85,741277.85,0.0,0.0,0.0,1
3897885,3897885,1,741277.85,741277.85,0.0,563297.96,1126479.01,1
3900641,3900641,4,160296.55,160296.55,0.0,0.0,0.0,1
3900642,3900642,1,160296.55,160296.55,0.0,2195257.38,2355553.93,1
3905470,3905470,4,800115.05,800115.05,0.0,0.0,0.0,1
3905471,3905471,1,800115.05,800115.05,0.0,317406.39,1117521.44,1
3905596,3905596,4,164502.06,164502.06,0.0,0.0,0.0,1
3905597,3905597,1,164502.06,164502.06,0.0,252850.62,417352.68,1
3913780,3913780,4,558050.49,558050.49,0.0,0.0,0.0,1
3913781,3913781,1,558050.49,558050.49,0.0,105134.97,810052.81,1
3913873,3913873,4,830803.43,830803.43,0.0,0.0,0.0,1
3913874,3913874,1,830803.43,830803.43,0.0,42598.43,873401.86,1
3916154,3916154,4,498747.55,498747.55,0.0,0.0,0.0,1
3916155,3916155,1,498747.55,498747.55,0.0,0.0,498747.55,1
3922753,3922753,4,4452001.07,4452001.07,0.0,0.0,0.0,1
3922754,3922754,1,4452001.07,4452001.07,0.0,2899087.8,7351088.87,1
3924881,3924881,4,752639.78,752639.78,0.0,0.0,0.0,1
3924882,3924882,1,752639.78,752639.78,0.0,290612.69,1043252.47,1
3925695,3925695,4,6249265.86,6249265.86,0.0,0.0,0.0,1
3925696,3925696,1,6249265.86,6249265.86,0.0,0.0,6249265.86,1
3928326,3928326,4,212975.59,212975.59,0.0,0.0,0.0,1
3928327,3928327,1,212975.59,212975.59,0.0,1744147.16,1957122.75,1
3929212,3929212,4,411566.7,411566.7,0.0,0.0,0.0,1
3929213,3929213,1,411566.7,411566.7,0.0,0.0,411566.7,1
3933603,3933603,4,1421665.98,1421665.98,0.0,0.0,0.0,1
3933604,3933604,1,1421665.98,1421665.98,0.0,0.0,1421665.98,1
3933726,3933726,4,106654.67,106654.67,0.0,0.0,0.0,1
3933727,3933727,1,106654.67,106654.67,0.0,46760.32,153414.99,1
3935965,3935965,4,179648.89,179648.89,0.0,0.0,0.0,1
3935966,3935966,1,179648.89,179648.89,0.0,110176.63,289825.52,1
3938455,3938455,4,103124.43,103124.43,0.0,0.0,0.0,1
3938456,3938456,1,103124.43,103124.43,0.0,0.0,103124.43,1
3939554,3939554,4,2674794.22,2674794.22,0.0,0.0,0.0,1
3939555,3939555,1,2674794.22,2674794.22,0.0,1380829.87,4055624.09,1
3944625,3944625,4,132943.98,132943.98,0.0,0.0,0.0,1
3944626,3944626,1,132943.98,132943.98,0.0,0.0,132943.98,1
3947218,3947218,4,97091.24,97091.24,0.0,0.0,0.0,1
3947219,3947219,1,97091.24,97091.24,0.0,88247.71,185338.95,1
3948136,3948136,4,491847.47,491847.47,0.0,0.0,0.0,1
